Configuration loaded
Connected to MongoDB: avtopia_devdb
WARNING: Could not create unique placeId index: {ok: 0.0, errmsg: Index build failed: 55ee6fc0-1a22-4f5a-9740-cdcfdbc7c706: Collection avtopia_devdb.avtopia_business ( 4a5df79e-dc57-44fb-a75c-5a7df823bcce ) :: caused by :: E11000 duplicate key error collection: avtopia_devdb.avtopia_business index: placeId_1 dup key: { placeId: null }, code: 11000, codeName: DuplicateKey, keyPattern: {placeId: 1}, keyValue: {placeId: null}, $clusterTime: {clusterTime: Timestamp(1777993066, 9), signature: {hash: BsonBinary(0345e3b2151cf164544e42dd2601fb696358dc64), keyId: 7598248908464062466}}, operationTime: Timestamp(1777993066, 9)}
Reconnected to MongoDB
Loaded 1057 cached geocode result(s) from assets/db_code lookups/charter_geocode_cache.json
Loaded 1974 charter operator entries from assets/charter_operators.json

Geocoding 1067 charters with no airport code...
Airport geocoding: 1026 assigned, 41 could not resolve.

Skipping 2 entries with no name.
  [~] UPD  "ENVOY AVIATION, LLC" | MELBOURNE, FL
  [~] UPD  "EXECUFLIGHT, INC." | FORT LAUDERDALE, FL
  [~] UPD  "EXECUJET CHARTER SERVICE, INC." | TAMPA, FL
  [~] UPD  "EXECUTIVE AVIATION CORPORATION" | WEST PALM BEACH, FL
  [~] UPD  "EXECUTIVE FLITEWAYS, INC." | Placida, FL
  [~] UPD  "EXPRESS AVIATION CHARTER MANAGEMENT, LLC" | ST PETERSBURG-CLEARWATER, FL
  [~] UPD  "F S AIR SERVICE INC" | FORT PIERCE, FL
  [~] UPD  "FAIR WIND AIR CHARTER" | DAYTONA BEACH, FL
  [~] UPD  "FIREHAWK HELICOPTERS, INC" | LEESBURG, FL
  [~] UPD  "FLAGLER COUNTY EMERGENCY SERVICES" | PALM COAST, FL
  [~] UPD  "FLEXFLIGHT APS" | MIAMI, FL
  [~] UPD  "FLIGHT READY AVIATION LLC" | ORLANDO, FL
  [~] UPD  "FLORIDA AEROCHARTER, INC." | KEY WEST, FL
  [~] UPD  "FLORIDA AIR CARGO, INC." | MIAMI, FL
  [~] UPD  "FLORIDA COAST TO COAST HELICOPTERS INC" | POMPANO BEACH, FL
  [~] UPD  "FLORIDA JET HELICOPTER LLC" | FORT LAUDERDALE, FL
  [~] UPD  "FLORIDA JET SERVICE, INC." | FORT LAUDERDALE, FL
  [~] UPD  "FLY ALLIANCE" | MIAMI, FL
  [~] UPD  "FLY LIVE CHARTER" | FORT LAUDERDALE, FL
  [~] UPD  "FLYING M AIR LLC" | MIAMI, FL
  [~] UPD  "FLYUSA, INC." | TAMPA, FL
  [~] UPD  "FUGA INC." | ST PETERSBURG, FL
  [~] UPD  "GB AIRLINK INC" | FT. LAUDERDALE, FL
  [~] UPD  "GLOBAL CROSSING AIRLINES, INC." | MIAMI, FL
  [~] UPD  "GLOBAL JET MANAGEMENT INC" | BOCA RATON, FL
  [~] UPD  "GLOBAL JETCARE" | BROOKSVILLE, FL
  [~] UPD  "GO FLY LLC." | FT. LAUDERDALE, FL
  [~] UPD  "GOLD AVIATION SERVICES, INC." | FORT LAUDERDALE, FL
  [~] UPD  "GREAT FLIGHT" | WEST PALM BEACH, FL
  [~] UPD  "GULF ATLANTIC AIRWAYS, INC." | GAINESVILLE, FL
  [~] UPD  "HEALTH CARE DISTRICT OF PALM BEACH COUNTY" | WEST PALM BEACH, FL
  [~] UPD  "HELISERVICE, LLC" | APOPKA, FL
  [~] UPD  "HERA FLIGHT LLC" | WEST PALM BEACH, FL
  [~] UPD  "HMC HELICOPTER SERVICE" | MIAMI, FL
  [~] UPD  "HOP-A-JET WORLDWIDE JET CHARTER" | FORT LAUDERDALE, FL
  [~] UPD  "HUGHES FLYING SERVICE, INC." | MIAMI, FL
  [~] UPD  "IBC AIRWAYS, INC." | FORT LAUDERDALE, FL
  [~] UPD  "INTEGRA JET" | ORLANDO, FL
  [~] UPD  "INTERNATIONAL AERO CHARTERS" | LAKELAND, FL
  [~] UPD  "INVISIBLE ANGELS" | TAMPA, FL
  [~] UPD  "IOWA COPTERS LLC" | FORT LAUDERDALE, FL
  [~] UPD  "ISLAND AIR CHARTERS INC." | FORT LAUDERDALE, FL
  [~] UPD  "ISLAND TYME" | WEST PALM BEACH, FL
  [~] UPD  "ISLAND TYME CARGO, LLC" | LANTANA, FL
  [~] UPD  "ISLAND WINGS, INC." | FORT LAUDERDALE, FL
  [~] UPD  "JACKSONVILLE AIR SERVICES, INC" | ORMOND BEACH, FL
  [~] UPD  "JET 1 CHARTER, INC." | NAPLES, FL
  [~] UPD  "JET CONNECTIONS CORP." | FORT LAUDERDALE, FL
  [~] UPD  "JET CONNECTIONS CORPORATION" | OPA-LOCKA, FL
  [~] UPD  "JET EDGE INTERNATIONAL - VISTA JET" | BOCA RATON, FL
  [~] UPD  "JET I.C.U." | BROOKSVILLE, FL
  [~] UPD  "JEVA AIR" | ORLANDO, FL
  [~] UPD  "JONES BROTHERS SEAPLANES, LLC" | TAVARES, FL
  [~] UPD  "JOURNEY AVIATION" | BOCA RATON, FL
  [~] UPD  "K & A AVIATION" | FORT LAUDERDALE, FL
  [~] UPD  "KENNEDY CAMPUS, LLC" | JACKSONVILLE, FL
  [~] UPD  "KEY WEST EXECUTIVE AIR CHARTER" | ORLANDO, FL
  [~] UPD  "KEYS SEAPLANES" | KEY WEST, FL
  [~] UPD  "KLM AVIATION INC." | CORAL SPRINGS, FL
  [~] UPD  "KUGEL TRAVEL & TRANSPORTATION SERVICES, LTD." | TALLAHASSEE, FL
  [~] UPD  "LA MER AVIATION, LLC" | WELLINGTON, FL
  [~] UPD  "LEGENDS AIRWAYS" | LAKELAND, FL
  [~] UPD  "LONDON HELICOPTERS" | NAPLES, FL
  [~] UPD  "LUXAIR, LLC." | MIAMI, FL
  [~] UPD  "LYNK AIR" | SARASOTA/BRADENTON, FL
  [~] UPD  "M AND N AVIATION" | WEST PALM BEACH, FL
  [~] UPD  "MAKERS AIR" | FORT LAUDERDALE, FL
  [~] UPD  "MALONE AIRCHARTER, INC." | JACKSONVILLE, FL
  [~] UPD  "MARCO AVIATION INC" | NAPLES, FL
  [~] UPD  "MARCO AVIATION, INC DBA FLY CHARTERS" | NAPLES, FL
  [~] UPD  "MARIJUNE AVIATION, LLC" | LAKELAND, FL
  [~] UPD  "MAXFLIGHT HELICOPTER SERVICES, INC." | KISSIMMEE, FL
  [~] UPD  "MEGAAIR CHARTER CORP" | FORT LAUDERDALE, FL
  [~] UPD  "METREA SPECIAL AEROSPACE, TRANSPORTATION LLC" | TAMPA, FL
  [~] UPD  "METROJETS, LLC" | SANFORD, FL
  [~] UPD  "MIA JETS" | FORT LAUDERDALE, FL
  [~] UPD  "MIAMI CITY FLIGHT, INC." | MIAMI LAKES, FL
  [~] UPD  "MIAMI SEAPLANE TOURS, INC" | MIAMI, FL
  [~] UPD  "MJ CHARTERS OF FLORIDA, INC." | WEST PALM BEACH, FL
  [~] UPD  "MONROE COUNTY SHERIFF'S OFFICE" | MARATHON, FL
  [~] UPD  "MY CORPORATE JET, INC." | FORT LAUDERDALE, FL
  [~] UPD  "MYJET AIR" | JACKSONVILLE, FL
  [~] UPD  "NATIONAL AIR CHARTERS, INC." | OPA LOCKA, FL
  [~] UPD  "NATIONAL AIRLINES" | ORLANDO, FL
  [~] UPD  "NATIONAL JETS, INC." | FORT LAUDERDALE, FL
  [~] UPD  "NORTHERN JET" | ORLANDO, FL
  [~] UPD  "NOVUS JET CHARTER, LLC" | BOCA RATON, FL
  [~] UPD  "O'BRIEN HELICOPTERS" | FORT MYERS, FL
  [~] UPD  "ODYSSEY AIRWAYS, LLC" | TAMPA, FL
  [~] UPD  "OLD CITY HELICOPTERS, LLC" | ST. AUGUSTINE, FL
  [~] UPD  "ORCHID ISLAND AVIATION, INC." | DAYTONA BEACH, FL
  [~] UPD  "PARADISE AIRLINES INC" | MIAMI, FL
  [~] UPD  "PARIS AIR CHARTERS, INC." | VERO  BEACH, FL
  [~] UPD  "PHANTOM AIR LLC" | LAKELAND, FL
  [~] UPD  "PLANE TRAVEL LLC" | POMPANO BEACH, FL
  [~] UPD  "PLANE TRAVELAIR LLC" | POMPANO BEACH, FL
  [~] UPD  "PLUSONE AIR" | FORT PIERCE, FL
  [~] UPD  "PM AIR, LLC" | KEY WEST, FL
  [~] UPD  "PREMIER PRIVATE JETS" | STUART, FL
  [~] UPD  "PRESIDENTIAL AVIATION, INC." | BOCA RATON, FL
  [~] UPD  "PRIME JET, LLC" | MIAMI, FL
  [~] UPD  "PRIVAIRA" | FORT LAUDERDALE, FL
  [~] UPD  "PROAV CHARTERS" | OCALA, FL
  [~] UPD  "PROFLITE LLC" | FORT LAUDERDALE, FL
  [~] UPD  "PRP AVIATION LLC" | OCALA, FL
  [~] UPD  "PUERTO RICO INTERNATIONAL AIRLINES INC (PRINAIR)" | MIAMI, FL
  [~] UPD  "REDCELL AIR INC." | PEMBROKE PINES, FL
  [~] UPD  "RELIANCE AVIATION" | MIAMI, FL
  [~] UPD  "RELIANCE JETS" | MIAMI, FL
  [~] UPD  "RELIANCE JETS" | MIAMI, FL
  [~] UPD  "RENNIA AVIATION" | GAINESVILLE, FL
  [~] UPD  "RESN AVIATION" | MIAMI, FL
  [~] UPD  "REVA, INC." | FORT LAUDERDALE, FL
  [~] UPD  "ROCKET AIR CHARTER, LLC" | MELBOURNE, FL
  [~] UPD  "ROCKHILL AVIATION INC" | PENSACOLA, FL
  [~] UPD  "S&T SERVICES, LLC" | POMPANO BEACH, FL
  [~] UPD  "SAPPHIRE AVIATION HOLDINGS LLC" | WEST PALM BEACH, FL
  [~] UPD  "SCHUBACH AVIATION" | JACKSONVILLE, FL
  [~] UPD  "SEBASTIAN AERO SERVICES, INC." | SEBASTIAN, FL
  [~] UPD  "SEMINOLE TRIBE OF FLORIDA" | FORT LAUDERDALE, FL
  [~] UPD  "SHU AIR CHARTER LLC" | FORT LAUDERDALE, FL
  [~] UPD  "SIMPLIFLY AVIATION, LLC" | POMPANO BEACH, FL
  [~] UPD  "SKY TRAVEL SOLUTIONS LLC" | OCALA, FL
  [~] UPD  "SKYBLUE JET MANAGEMENT LLC" | OPA-LOCKA, FL
  [~] UPD  "SKYLIFE ELITE" | JACKSONVILLE, FL
  [~] UPD  "SKYMAX AIR CHARTER INC." | FT. LAUDERDALE, FL
  [~] UPD  "SKYWAGON CORPORATION, INC." | FT. PIERCE, FL
  [~] UPD  "SKYWAY AVIATION SERVICES, INC." | CLEARWATER, FL
  [~] UPD  "SKYWAYS CHARTER LLC" | BOCA RATON, FL
  [~] UPD  "SOUTH FLORIDA HELICOPTER CHARTER & TOURS" | MIAMI, FL
  [~] UPD  "SOUTHERN WINGS AVIATION LLC" | MIAMI, FL
  [~] UPD  "SOUTHERNMOST SEAPLANE SERVICE LLC" | KEY WEST, FL
  [~] UPD  "SOUTHWEST HELICOPTERS, INC." | FORT MYERS, FL
  [~] UPD  "SOVEREIGN AIR, LLC" | ORLANDO, FL
  [~] UPD  "SPEED AVIATION" | PENSACOLA, FL
  [~] UPD  "SPEEDJETS, LLC" | FT.  LAUDERDALE, FL
  [~] UPD  "SUNSPLASH AVIATION LLC" | MIAMI, FL
  [~] UPD  "SURJET CHARTER" | FORT LAUDERDALE, FL
  [~] UPD  "TAMPA BAY AIR CHARTER" | ST PETERSBURG, FL
  [~] UPD  "THE HELITEAM, LLC" | ORLANDO, FL
  [~] UPD  "TIC AIRWAYS LLC" | PEMBROKE PINES, FL
  [~] UPD  "TRANS CARIBBEAN AIR EXPORT IMPORT INC" | MIAMI, FL
  [~] UPD  "TRANS NORTH AVIATION LTD" | KISSIMMEE, FL
  [~] UPD  "TRANS NORTHERN AIRWAYS, LLC" | ORLANDO, FL
  [~] UPD  "TREASURE AIR CHARTERS, LLC" | MIAMI, FL
  [~] UPD  "TREND AVIATION LLC" | ROCKLEDGE, FL
  [~] UPD  "TROPIC AIR CHARTERS" | FORT LAUDERDALE, FL
  [~] UPD  "TROPIC OCEAN AIRWAYS" | FORT LAUDERDALE, FL
  [~] UPD  "TRUE AVIATION CHARTER SERVICES" | BOCA RATON, FL
  [~] UPD  "TRYP AIR CHARTER LLC" | ORLANDO, FL
  [~] UPD  "TURNKEY JET" | WEST PALM BEACH, FL
  [~] UPD  "UINTA AERO LLC" | SEBASTIAN, FL
  [~] UPD  "UNIVERSAL AIR SERVICE, LLC" | MELBOURNE, FL
  [~] UPD  "VENTURA AIR SERVICES, INC." | MIAMI, FL
  [~] UPD  "VERIJET LLC" | NAPLES, FL
  [~] UPD  "VOLUSIA COUNTY SHERIFF'S OFFICE" | DELAND, FL
  [~] UPD  "VSC AVIATION INC" | DESTIN, FL
  [~] UPD  "WEJET" | FORT LAUDERDALE, FL
  [~] UPD  "WEST ENGINEERING GROUP LLC" | FORT PIERCE, FL
  [~] UPD  "WILL SMITH AVIATION" | TAMPA, FL
  [~] UPD  "WORLD ATLANTIC AIRLINES" | MIAMI, FL
  [~] UPD  "WORLD CLASS JET, LLC" | ORLANDO, FL
  [~] UPD  "WORLDWIDE AIRCRAFT SERVICES INC" | TAMPA, FL
  [~] UPD  "XPRESS ONE AVIATION LLC" | TAMPA, FL
  [~] UPD  "ZENFLIGHT" | BOCA RATON, FL
  [~] UPD  "ZULU AIR CHARTER" | MIAMI, FL
  [~] UPD  "AERO CENTER EPPS-PDK" | ATLANTA, GA
  [~] UPD  "AIR CHARTERS OF EXCELLENCE, INC." | ATLANTA, GA
  [~] UPD  "AIRSTAR" | SWAINSBORO, GA
  [~] UPD  "ATLANTA AIR CHARTER, INC." | ATLANTA, GA
  [~] UPD  "AUGUSTA AVIATION, INC." | AUGUSTA, GA
  [~] UPD  "AURORA AVIATION, LLC" | ATLANTA, GA
  [~] UPD  "BRAVO AIR" | AUGUSTA, GA
  [~] UPD  "CHARTER JET TRANSPORT, INC." | ATHENS, GA
  [~] UPD  "CRITICAL CARE AIR, LLC" | LAWRENCEVILLE, GA
  [~] UPD  "EPPS AIR SERVICE, LLC" | ATLANTA, GA
  [~] UPD  "EXPRESS AIR TRANSPORT INC" | THOMASTON, GA
  [~] UPD  "GEORGIA MOUNTAIN HELICOPTERS, INC." | ATLANTA, GA
  [~] UPD  "GJ COMPANY HOLDINGS, LLC" | ATLANTA, GA
  [~] UPD  "HELICOPTER EXPRESS, INC." | LAWRENCEVILLE, GA
  [~] UPD  "HILINE HELICOPTERS, INC." | BALL GROUND, GA
  [~] UPD  "HILL AIRCRAFT & LEASING CORP." | ATLANTA, GA
  [~] UPD  "IRON EAGLE AVIATION LLC" | CHAMBLEE, GA
  [~] UPD  "LANIER FLIGHT EXPRESS, LLC" | COLUMBUS, GA
  [~] UPD  "LOWE AVIATION CO INC" | MACON, GA
  [~] UPD  "LOWE AVIATION COMPANY, INC." | MACON, GA
  [~] UPD  "MEDWAY AIR AMBULANCE LLC" | LAWRENCEVILLE, GA
  [~] UPD  "PENINSULA HELICOPTER INC." | HAZLEHURST, GA
  [~] UPD  "PHOENIX AIR GROUP, INC." | CARTERSVILLE, GA
  [~] UPD  "PRESTIGE HELICOPTERS" | ATLANTA, GA
  [~] UPD  "QUALITY AVIATION, INC." | ATLANTA, GA
  [~] UPD  "ROTORWORKS, LLC" | HIRAM, GA
  [~] UPD  "SOUTH ATLANTA HELICOPTERS" | HAMPTON, GA
  [~] UPD  "SPRING AIR, LLC" | SAVANNAH, GA
  [~] UPD  "TRAVEL AIR CHARTER, LLC" | ATLANTA, GA
  [~] UPD  "WHEELS UP PARTNERS LLC" | CHAMBLEE, GA
  [~] UPD  "COASTAL SEAPLANES SERVICE, INC." | TIYAN, GU
  [~] UPD  "PACIFIC MISSIONARY AVIATION" | TAMUNING, GU
  [~] UPD  "SZABO AEROSPACE LLC" | BARRIGADA, GU
  [~] UPD  "808 AIRMEN LLC" | KANEOHE, HI
  [~] UPD  "ABOVE IT ALL, INC." | KAILUA-KONA, HI
  [~] UPD  "AIRBORNE AVIATION, INC." | LIHUE, HI
  [~] UPD  "ALOHA AIR CARGO" | HONOLULU, HI
  [~] UPD  "ALOHA HELICOPTER TOURS LLC" | LIHUE, HI
  [~] UPD  "ARIS NEVADA, INC." | LIHUE, HI
  [~] UPD  "ARIS, INC." | KAHULUI, HI
  [~] UPD  "BLUE HAWAIIAN HELICOPTERS" | KAILUA KONA, HI
  [~] UPD  "CAVU AVIATION L.L.C" | HAIKU, HI
  [~] UPD  "GEORGE'S AVIATION SERVICES, INC." | HONOLULU, HI
  [~] UPD  "GEORGES AVIATION SERVICES, INC." | HONOLULU, HI
  [~] UPD  "GO FLY MAUI" | KAHULUI, HI
  [~] UPD  "HAWAII COUNTY FIRE DEPARTMENT" | KAMUELA, HI
  [~] UPD  "HAWAII PACIFIC AVIATION" | KAILUA-KONA, HI
  [~] UPD  "HAWAIIAN GLOBETROTTER" | HONOLULU, HI
  [~] UPD  "ISLAND HELICOPTERS KAUAI, INC." | LIHUE, HI
  [~] UPD  "JACK HARTER HELICOPTERS, INC." | LIHUE, HI
  [~] UPD  "KAMAKA AIR" | HONOLULU, HI
  [~] UPD  "MANUIWA AIRWAYS, INC." | HILO, HI
  [~] UPD  "MID-PACIFIC JETS" | HONOLULU, HI
  [~] UPD  "MOKULELE AIRLINES" | HONOLULU, HI
  [~] UPD  "NIIHAU HELICOPTERS, INC." | MAKAWELI, HI
  [~] UPD  "NOVICTOR AVIATION LLC" | HONOLULU, HI
  [~] UPD  "PACIFIC AIR CHARTERS INC." | HONOLULU, HI
  [~] UPD  "PARADISE HELICOPTERS" | KAILUA KONA, HI
  [~] UPD  "RESORT AIR, LLC" | HONOLULU, HI
  [~] UPD  "ROYAL PACIFIC AIR" | HONOLULU, HI
  [~] UPD  "SAFARI AVIATION" | HILO, HI
  [~] UPD  "TRANS EXECUTIVE AIRLINES OF HAWAII" | HONOLULU, HI
  [~] UPD  "TRANSAIR GLOBAL" | HONOLULU, HI
  [~] UPD  "TRIDENT ADVENTURES, INC." | HONOLULU, HI
  [~] UPD  "WINDWARD AVIATION, INC." | KAHULUI, HI
  [~] UPD  "AIR EXEC, INC." | MT. PLEASANT, IA
  [~] UPD  "AIRFLAIR, INC" | Maurice, IA
  [~] UPD  "CLASSIC AVIATION INC." | PELLA, IA
  [~] UPD  "EXEC 1 AVIATION" | ANKENY, IA
  [~] UPD  "JET THERE, LLC" | CEDAR RAPIDS, IA
  [~] UPD  "JOHNSON AVIATION, INC." | MARSHALLTOWN, IA
  [~] UPD  "NORTH IOWA AIR SERVICE" | CHARLES CITY, IA
  [~] UPD  "P AND N CORP" | MARION, IA
  [~] UPD  "P&N FLIGHT AND CHARTER" | CEDAR RAPIDS, IA
  [~] UPD  "RESOLUTE AIR " | BURLINGTON, IA
  [~] UPD  "REVV AVIATION" | COUNCIL BLUFFS, IA
  [~] UPD  "AERODYNAMIC JETS, LLC" | MERIDIAN, ID
  [~] UPD  "AVCENTER, INC." | POCATELLO, ID
  [~] UPD  "AVIATION FIRST LLC" | IDAHO FALLS, ID
  [~] UPD  "AVIATION SERVICES UNLIMITED LLC" | SANDPOINT, ID
  [~] UPD  "AVIATION SPECIALTIES UNLIMITED, INC." | BOISE, ID
  [~] UPD  "BASE CAMP AVIATION LLC" | MCCALL, ID
  [~] UPD  "CENTRAL IDAHO AVIATION" | SALMON, ID
  [~] UPD  "CLEAR BLUE AVIATION LLC" | HAYDEN, ID
  [~] UPD  "EMPIRE AIRLINES, INC." | HAYDEN, ID
  [~] UPD  "FERGUSON AND SONS CONSTRUCTION LLC" | ST. MARIES, ID
  [~] UPD  "G & S AVIATION" | CASCADE, ID
  [~] UPD  "G AND S AVIATION" | DONNELLY, ID
  [~] UPD  "GEM AIR" | SALMON, ID
  [~] UPD  "HILLCREST AIRCRAFT CO., INC." | LEWISTON, ID
  [~] UPD  "IDAHO HELICOPTERS, INC." | BOISE, ID
  [~] UPD  "JACKSON JET CHARTER" | BOISE, ID
  [~] UPD  "KIT HELICOPTER OPERATIONS LLC" | TERRETON, ID
  [~] UPD  "LOHMAN HELICOPTER" | LEWISTON, ID
  [~] UPD  "MCCALL AVIATION, INC." | MC CALL, ID
  [~] UPD  "MIDDLE FORK AVIATION" | CHALLIS, ID
  [~] UPD  "OWYHEE AIR RESEARCH, LLC." | NAMPA, ID
  [~] UPD  "PARTNERS IN AVIATION AND COMMUNICATION TECHNOLOGY" | NAMPA, ID
  [~] UPD  "PRECISION AVIATION, INC." | JEROME, ID
  [~] UPD  "REEDER FLYING SERVICE, INC." | TWIN FALLS, ID
  [~] UPD  "RYCO HELI, LLC" | CALDWELL, ID
  [~] UPD  "SALMON RIVER HELICOPTERS INC" | RIGGINS, ID
  [~] UPD  "SANDPOINT SEAPLANE SERVICE INC" | SANDPOINT, ID
  [~] UPD  "SAWTOOTH FLYING SERVICE INC" | MCCALL, ID
  [~] UPD  "SILVERHAWK AVIATION ACADEMY, LLC" | CALDWELL, ID
  [~] UPD  "SMITH AIR" | CASCADE, ID
  [~] UPD  "SPUR AVIATION SERVICES LC" | TWIN FALLS, ID
  [~] UPD  "SPUR AVIATION SERVICES, L.C." | TWIN FALLS, ID
  [~] UPD  "STOUT FLYING SERVICE INC." | LEWISTON, ID
  [~] UPD  "STREAM, LLC." | BOISE, ID
  [~] UPD  "SWIFT AIRCRAFT MANAGEMENT LLC" | BOISE, ID
  [~] UPD  "TURBO AIR CHARTER, LLC" | BOISE, ID
  [~] UPD  "TURBO AIR, INC." | BOISE, ID
  [~] UPD  "WESTAIR CHARTER" | BOISE, ID
  [~] UPD  "AM AIR SERVICE DBA HELI CHICAGO" | CHICAGO, IL
  [~] UPD  "AM AIR SERVICE, LLC" | SCHAUMBURG, IL
  [~] UPD  "AVIATION ADVISOR, INC." | CHICAGO, IL
  [~] UPD  "BETTER LIVING AVIATION, INC." | BOLINGBROOK, IL
  [~] UPD  "BYERLY AVIATION, INC." | PEORIA, IL
  [~] UPD  "CHICAGO JET GROUP" | CHICAGO, IL
  [~] UPD  "COBB AVIATION SERVICES INCORPORATED" | GALESBURG, IL
  [~] UPD  "D H HELICOPTER, INC." | MASCOUTAH, IL
  [~] UPD  "DUPAGE AEROSPACE CORPORATION" | CHICAGO, IL
  [~] UPD  "EXECUTIVE FLIGHT MANAGEMENT" | SUGAR GROVE, IL
  [~] UPD  "FLIGHTSTAR CORPORATION" | CHAMPAIGN/URBANA, IL
  [~] UPD  "FREEDOM AIR LLC" | CHICAGO, IL
  [~] UPD  "GATEWAY AVIATION MANAGEMENT INC" | CAHOKIA, IL
  [~] UPD  "GLOBAL AIR CHARTERS, INC." | CHICAGO, IL
  [~] UPD  "HELICOPTERS, INC." | CAHOKIA/ST LOUIS, IL
  [~] UPD  "HIGHTAIL AIR CHARTER, LLC" | CHICAGO, IL
  [~] UPD  "HIGHTAIL IT, LLC" | WHEELING, IL
  [~] UPD  "INTEGRATED FLIGHT RESOURCES, INC." | CHICAGO, IL
  [~] UPD  "JET AIR, INC." | GALESBURG, IL
  [~] UPD  "JET AVIATION FLIGHT SERVICES, INC." | CHICAGO, IL
  [~] UPD  "M & M AVIATION SERVICES, LTD." | ROCK FALLS, IL
  [~] UPD  "MIDWEST HELICOPTER AIRWAYS, INC." | WILLOWBROOK, IL
  [~] UPD  "N-JET" | CHICAGO, IL
  [~] UPD  "NORTHWEST FLYERS" | CHICAGO, IL
  [~] UPD  "OSF AVIATION LLC" | PEORIA, IL
  [~] UPD  "PARATUS JETS LLC" | CHICAGO, IL
  [~] UPD  "PLANEMASTERS, LTD." | CHICAGO, IL
  [~] UPD  "SOUTHERN ILLINOIS HELICOPTERS LLC" | MARION, IL
  [~] UPD  "SYNERGY FLIGHT CENTER" | BLOOMINGTON, IL
  [~] UPD  "THE FLIGHTSTAR CORPORATION" | SAVOY, IL
  [~] UPD  "VALLEY AIR SERVICE, INC." | CHICAGO, IL
  [~] UPD  "VENTIS AVIATION, LLC" | NORTHBROOK, IL
  [~] UPD  "WAIR YOU FLY" | CHICAGO, IL
  [~] UPD  "WIN WIN AVIATION INC." | DEKALB, IL
  [~] UPD  "WINGTIP AVIATION" | CHICAGO, IL
  [~] UPD  "AIR CARGO CARRIERS" | WARSAW, IN
  [~] UPD  "BLATTI AVIATION, LLC" | LAFAYETTE, IN
  [~] UPD  "COLEMAN JET, LLC" | GARY, IN
  [~] UPD  "EXECUTIVE AERO CHARTER MANAGEMENT" | INDIANAPOLIS, IN
  [~] UPD  "FALCON AVIATION LLC" | KENDALLVILLE, IN
  [~] UPD  "FEDAIR, LLC" | INDIANAPOLIS, IN
  [~] UPD  "GARY JET CENTER" | GARY, IN
  [~] UPD  "GERLACH & ASSOCIATES LLC" | COLUMBUS, IN
  [~] UPD  "GERLACH AND ASSOCIATES LLC" | LA PORTE, IN
  [~] UPD  "GRACE ON WINGS, INC." | INDIANAPOLIS, IN
  [~] UPD  "IMAGE AIR CHARTER, LLC" | WARSAW, IN
  [~] UPD  "MILLER AVIATION, LLC" | HUNTINGTON, IN
  [~] UPD  "PARATUS AIR INC" | AUBURN, IN
  [~] UPD  "PRIVATEFLITE AVIATION" | JEFFERSONVILLE, IN
  [~] UPD  "SOLUTIONS AIR CHARTER, LLC" | INDIANAPOLIS, IN
  [~] UPD  "SONRISE AVIATION" | PORTLAND, IN
  [~] UPD  "SWEET AVIATION" | ELKHART, IN
  [~] UPD  "SWEET AVIATION, LLC" | FORT WAYNE, IN
  [~] UPD  "SWEET HELICOPTERS" | FORT WAYNE, IN
  [~] UPD  "TOM WOOD AVIATION" | INDIANAPOLIS, IN
  [~] UPD  "UNBRIDLED AIR LLC" | SALEM, IN
  [~] UPD  "D AND D AVIATION, INC." | OLATHE, KS
  [~] UPD  "DAWNWOLF TECHNOLOGIES, INC." | WICHITA, KS
  [~] UPD  "EAGLEMED, LLC" | WICHITA, KS
  [~] UPD  "HETRICK AIR SERVICES, INC." | LAWRENCE, KS
  [~] UPD  "KANSAS COPTERS & WINGS, INC." | AUGUSTA, KS
  [~] UPD  "KCAC AVIATION" | OLATHE, KS
  [~] UPD  "LEE AERO EXECUTIVE CHARTER" | WICHITA, KS
  [~] UPD  "LEE AERO LLC" | WICHITA, KS
  [~] UPD  "LYDDON AERO CENTER" | LIBERAL, KS
  [~] UPD  "PINE HOLLOW AVIATION, LLC" | MARYSVILLE, KS
  [~] UPD  "TEXTRON AVIATION INC." | WICHITA, KS
  [~] UPD  "WELLS AIRCRAFT, INC" | HUTCHINSON, KS
  [~] UPD  "AIR BUSINESS" | LEXINGTON, KY
  [~] UPD  "CENTRAL AMERICAN AIR TAXI, INC." | LOUISVILLE, KY
  [~] UPD  "DON DAVIS AVIATION, INC." | HENDERSON, KY
  [~] UPD  "FLIGHT LEVEL SERVICES LLC" | DANVILLE, KY
  [~] UPD  "FLITEACCESS LLC" | LOUISVILLE, KY
  [~] UPD  "KENTUCKY AIRMOTIVE" | MOUNT STERLING, KY
  [~] UPD  "MIDAMERICA JET" | OWENSBORO, KY
  [~] UPD  "MIDAMERICAJET, INC." | OWENSBORO, KY
  [~] UPD  "RED RIVER RANCH, LLC" | STANTON, KY
  [~] UPD  "TRITON AIRWAYS, LLC" | Hazard, KY
  [~] UPD  "UPS FLIGHT FORWARD INC" | FISHERVILLE, KY
  [~] UPD  "ACADIAN WEST AIR CHARTERS INC." | LAFAYETTE, LA
  [~] UPD  "AIR 2 LLC" | ABBEVILLE, LA
  [~] UPD  "AIR MED SERVICES, LLC" | LAFAYETTE, LA
  [~] UPD  "AIR RELDAN, INC." | SLIDELL, LA
  [~] UPD  "AIRONE HELICOPTERS" | Abbeville, LA
  [~] UPD  "APEX AERO" | HOUMA, LA
  [~] UPD  "AVIATION SPECIALISTS INC" | GONZALES, LA
